File,SizeKB,DateCreated,DateModified,MD5,Notes
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Postal HQ Memos & Ltrs\Postal HQ--Minor Stuff\Return Letter re Tapes, #2.DOC",6.1,1998-09-04,2017-12-14,20C72AC4B33E59631171E82510A30905,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Postal HQ Memos & Ltrs\Postal HQ--Minor Stuff\Return Letter re Tapes.DOC,10.2,1998-09-04,2017-12-14,C381ADD320463EB9688600009681A36B,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\TRANSCRIPT=Stamp of Shame  .DOC,51.7,1998-09-04,2017-12-14,6B112A0CE16E2A60D6BCAF655A7A4084,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Update re Postal Theft '94  .DOC,6.1,1998-09-04,2017-12-14,E5E0F5A1745149270C024B81B1FEF8D8,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Mailroom = Missing Photos.DOC,10.2,1998-09-04,2017-12-14,2DF485ED953400680F829AD06988C5F5,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Memphis = P.O.DOC,5.1,1998-09-04,2017-12-14,C2193F0648C27385FFF990AE20CCBF56,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Memphis = Thursday List.DOC,5.6,1998-09-04,2017-12-14,3E8861E326335857405B4A5E6EF0209E,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Museum Stand Ups.DOC,6.1,1998-09-04,2017-12-14,CAA6A002B69AB05FC7529370A140D7E6,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Payment to Cameraman.DOC,5.6,1998-09-04,2017-12-14,59DAAC8ADDDBA11E5F107B3CAA178195,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Schedule=Getaway Day.DOC,5.6,1998-09-04,2017-12-14,BAE8A9B0DFDE7831761BA85079702234,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Schedule=Houston.DOC,5.6,1998-09-04,2017-12-14,F8D732A6BED34F4328E31860BB0B4E12,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Schedule=Washington.DOC,5.6,1998-09-04,2017-12-14,905D6125A3FDFEE8D8E9546CC844AA83,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Theft Notes= Back-up\Theft cases--Back-up Copy.DOC,42,1998-09-04,2017-12-14,C5AC4A51721D32A24D63C2C677E617D2,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Various Memos = Postal\Travel & tickets.DOC,5.6,1998-09-04,2017-12-14,39B55310648555B1C9AA6FD02EBE484D,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\VIDEO Memos\Dub notes for VHS San Fran.DOC,5.1,1998-09-04,2017-12-14,422A8078E7A9DE906A5D370559EDF9F4,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\VIDEO Memos\VIDEO Plan = San Fran.DOC,10.2,1998-09-04,2017-12-14,189483C79C342468F529A74686408F5F,
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\VIDEO Memos\VIDEO Schedule = Houston.DOC,6.1,1998-09-04,2017-12-14,42FA234E7B4F02DC5C4865CB97C0B6E8,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\AIR MOSCOW July 16.DOC",25.1,1998-09-04,2017-12-14,CF458177F701179D169F2C81DF49D95D,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\AIR MOSCOW MOB.DOC",28.2,1998-09-04,2017-12-14,41CBD5033049F2F42CDFDB70DB27FE99,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\BUDGET Russian.DOC",26.1,1998-09-04,2017-12-14,E3A8E060B29A751A362A5CB9E4BF5159,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\FINAL TRANSCRIPT.DOC",85,1999-05-02,2017-12-14,F833EA35C315056A032E1992590BEBD6,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Master EDIT Planning\CHECKLIST Video Plans.DOC",10.2,1998-09-04,2017-12-14,B0D6171EA02ACF7EB0B4C5066C4284AF,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Master EDIT Planning\EDIT schedule Master 2.DOC",5.1,1998-09-04,2017-12-14,DF5EF7039B92D046217523455A919EA4,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Master EDIT Planning\EDIT schedule Master.DOC",10.2,1998-09-04,2017-12-14,E80AA7DA8871616D68868DA4C19790C2,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Ivankov arrest.DOC",5.1,1998-09-04,2017-12-14,B7FAA87E591A3F4A793EA31C61264F1C,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Crime SUMMARY.DOC",40.4,1998-09-04,2017-12-14,0C893D75748779B72F79920A7FBE0810,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Drugs Heroin.DOC",33.3,1998-09-04,2017-12-14,051D96B6B92D89B5309CF6C9B13807FC,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Florida.DOC",44,1998-09-04,2017-12-14,FD89506B98054BC64B6C6AA206CDE4A7,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Gas Tax Scam.DOC",26.1,1998-09-04,2017-12-14,F7C79C421CC5AB737C62BE264EFB25E8,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Los Angeles.DOC",22,1998-09-04,2017-12-14,EBE725B172183C8DC6B729E13239691A,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Murder List.DOC",12.8,1998-09-04,2017-12-14,94DB94B1499C71025673362D0BF11147,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian NHL Players.DOC",17.4,1999-01-16,2017-12-14,C7C371FEF03E3790D7ED875A4079AFBE,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian NYC Names etc\Russian Names Crooks.DOC",10.2,1998-09-04,2017-12-14,464640F74AF127B76A4F101347AFD769,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian NYC Names etc\Russian Nights Scenes.DOC",10.8,1998-09-04,2017-12-14,E8D24F2ACE37690BCD25015DF81DB1CF,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\AIR MOSCOW weekend.DOC",50.7,1998-09-04,2017-12-14,D1C20C6E18687BE06BB89735E77F0F7A,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\MASTER Outline Russia.DOC",10.8,1998-09-04,2017-12-14,7F16F19318E8E4EE3FE95C2138170C92,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Act One\Pam Moscow Problems.DOC",15.9,1998-09-04,2017-12-14,F08451800A94B551C3F8379A0F46E5D2,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Act One\Pam Moscow Script 1.DOC",10.2,1998-09-04,2017-12-14,085C3441614F5AD138FDFBE4F7289E70,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Act One\Pam Script Cover Memo.DOC",6.1,1998-09-04,2017-12-14,7034AF88689B2BC2F133F911981B6322,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Act V problems\Cover Note to Moscow.DOC",5.6,1998-09-04,2017-12-14,6F1DF624AC7FA050E60753C85273BC1F,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Act V problems\Edit Notes for Moscow.DOC",12.8,1998-09-04,2017-12-14,EF3D6423A674B88FA35FCDC9279D6CC8,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Act V problems\Moscow Act Five.DOC",10.2,1998-09-04,2017-12-14,5A60B480642CB50B7A495DA8F1B40DB1,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Act V problems\Moscow Act V changes.DOC",10.2,1998-09-04,2017-12-14,95EEB2C62BDFEDB5CF6536C0BB5470CD,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Act V problems\Moscow Memo re Lukoil.DOC",6.1,1998-09-04,2017-12-14,BBA0E48647DFE165866603E6BE6950F8,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Act V problems\Pam 2nd Act V Memo.DOC",5.6,1998-09-04,2017-12-14,6916657C421D444CF5E18BA7327EA2FF,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Act V problems\Pam Moscow rewrite.DOC",6.1,1998-09-04,2017-12-14,92CD999ECD698EABAF89722B42C1A2AC,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Act V problems\Pam re Moscow 3.DOC",6.1,1998-09-04,2017-12-14,F0A8926F18DC60A1F0AE794032BD599E,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Edit Notes Moscow\Moscow Font List 2.DOC",5.1,1998-09-04,2017-12-14,E05BDA573E1A05C6A36972E422DEDD82,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Edit Notes Moscow\Moscow Full Fonts.DOC",5.6,1998-09-04,2017-12-14,8F9041BD9EA78C3B901C8D3B3E39BC86,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Edit Notes Moscow\Moscow Memo Titles.DOC",6.1,1998-09-04,2017-12-14,56A56AB66993AABDBAEFBE36FC82409E,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Scripts MOSCOW Memos\Edit Notes Moscow\Show Titles & Lead-In.DOC",6.1,1998-09-04,2017-12-14,D9B37A0BFD4198B61986A69005944418,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\SCRIPTS Working File\CNN Presents Summary.DOC",5.1,1998-09-04,2017-12-14,06FF612E275674A76F0BC2610CD548D7,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\SCRIPTS Working File\SCRIPT 1C Red Crime.DOC",25.6,1998-09-04,2017-12-14,0DE43664879FDBDDD2AB475CBE240D76,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\SCRIPTS Working File\SCRIPT 2B Red Crime.DOC",26.1,1998-09-04,2017-12-14,74B66DBAB2F2369A064883D2201D227D,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\SCRIPTS Working File\SCRIPT 3B Red Crime.DOC",24.6,1998-09-04,2017-12-14,F53F572CFED93DE8EF2150455D3EBC70,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\SCRIPTS Working File\SCRIPT 4D Red Crime.DOC",24.6,1998-09-04,2017-12-14,58AFFE4FD83EBE43BF43A0910AE4BFB1,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\SCRIPTS Working File\SCRIPT 5A Moscow Vice.DOC",24.6,1998-09-04,2017-12-14,F4E7E3E67BA2589025BE4ED14822D1E7,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Sound Bites Russian.DOC",10.8,1998-09-04,2017-12-14,78024E025632F551E7B8E56E8FBD6C95,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Visual Notes Russian.DOC",10.8,1998-09-04,2017-12-14,4817A10FA71974C0F48965BA94B05CF5,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\SCRIPTS Russian\Worklist for Graphics.DOC",5.1,1998-09-04,2017-12-14,63D78C1F9B7C2B872027FB7BD326F111,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\TELEPHONES = Russian.DOC",32.3,2001-09-13,2017-12-14,2C48D48924622276DA5F8D9D91803D70,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\Customs Raid Isotopes.DOC",5.6,1998-09-04,2017-12-14,6019CDCD2AE705A41571DDE6D393B40E,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\FBI Interview Letters\FBI HQ Ltr re Interview.DOC",10.2,1998-09-04,2017-12-14,02D54A4C9988E9F0A9097B66696AD3BE,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\FBI Interview Letters\FBI Interview Request.DOC",10.2,1998-09-04,2017-12-14,16048BCD9251C99FCBDA8BBFDDF32E21,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\FBI Interview Letters\FBI preliminary reply.DOC",5.1,1998-09-04,2017-12-14,E9D3DA38D2ACEA5834023A3ABB1F3A6F,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\Headliner Wild Wild East.DOC",18.4,1998-09-04,2017-12-14,0477D621B418DAC480DD60980964F055,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\Ivankov Interview Request.DOC",6.1,1998-09-04,2017-12-14,EFB5B926F0E65CCA6A2B0FBD5DE0ED57,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\Miami interview\INS Letter re Interview.DOC",10.2,1998-09-04,2017-12-14,9EE032ADB0CF8307B41E4975E8DADF13,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\Miami interview\Questions for Miami.DOC",6.1,1998-09-04,2017-12-14,A11E20455A4B155B1684E54090571EEE,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\NY crew cost issue\NY Camera Cost Letter.DOC",10.8,1998-09-04,2017-12-14,DC81776DCDC543BBB77A0C5F96AC6DB7,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\NY crew cost issue\NY crew check Cover ltr.DOC",6.1,1998-09-04,2017-12-14,80E6C04AAEB1D99AFE9FDE02ACE40456,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\Pamela Memos\Pam Editing Schedule.DOC",5.6,1998-09-04,2017-12-14,7C11A239B7DFF786FC13AF395E067F75,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\Pamela Memos\Pamagram Cut Story.DOC",6.1,1998-09-04,2017-12-14,BA9DB140D094EF91124F6281D39462E7,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\Pamela Memos\Pamagram Half Cut.DOC",10.8,1998-09-04,2017-12-14,633469D2B9D09F31132AD989E81813B3,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\Story Proposal Memo.DOC",13.3,1998-09-04,2017-12-14,FEE1F9089107DFF5C7F310F4AB3E2169,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\The Major Memos file\Trial Tape List Newark.DOC",10.2,1998-09-04,2017-12-14,B38E7AA219D98372059DD88E048B964E,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Update 96 NYC Murders.DOC",7.2,1998-09-04,2017-12-14,3AC7D9406B7EA8177AD08CA8AEE00B07,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Letters\LAPD re auto theft.DOC",10.2,1998-09-04,2017-12-14,A73FAC152746AE22FC74A7BC8689F056,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Letters\LAPD video note.DOC",5.6,1998-09-04,2017-12-14,E6867FB02E7AD19CF75232565985BC67,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Letters\NYPD Tape FedEx Ltr.DOC",5.6,1998-09-04,2017-12-14,25CCBE53748101291224FC6626C5A803,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Letters\Org Crime Letter.DOC",10.2,1998-09-04,2017-12-14,0CC327E804C41B30C722013D3A8A902B,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Letters\Pace Russian Prisoners.DOC",10.2,1998-09-04,2017-12-14,F0618B0F56490ABDBED031E1AF5187CD,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Letters\Philly Customs Tape Ltr.DOC",5.1,1998-09-04,2017-12-14,2E904F34961E821BDF90F56676A890A4,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Letters\Rights Fee to Russian TV.DOC",5.6,1998-09-04,2017-12-14,DEF509595E87A9519951B018CC11C3B6,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Letters\Russian TV 250 Letter.DOC",10.2,1998-09-04,2017-12-14,50D78B6302D170FE2F12EE194DD11A9F,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\FBI Questions.DOC",5.6,1998-09-04,2017-12-14,B351923654F93D32EB0799F94296F2C7,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\LA memo file\Directions  LA auto theft.DOC",5.1,1998-09-04,2017-12-14,EB8E4A04E778290A899BED45CE553E0C,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\LA memo file\LA Memo Cameraman.DOC",6.1,1998-09-04,2017-12-14,6C2619F04F87463012914C071F4ABD1E,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\LA memo file\LA Memo to Hogan.DOC",10.8,1998-09-04,2017-12-14,9872F61AA9F832A7437A00E20C0F3212,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Memos to Feldstein\MF FBI snag.DOC",5.6,1998-09-04,2017-12-14,C455D0E4F60CF4EC6B61281E6D2C1C2F,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Memos to Feldstein\MF Night Scenes Memo.DOC",6.1,1998-09-04,2017-12-14,F9C31AA903AB98E88B9D0BE14FC18230,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Memos to Feldstein\MF Questions and Status.DOC",11.3,1998-09-04,2017-12-14,C15501D2FA41040B826A4244C32D5553,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Memos to Feldstein\MF Update Memo.DOC",6.1,1998-09-04,2017-12-14,4C84A0E44228EFD644822FC999EA62D5,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Memos to Feldstein\MF Video Notes.DOC",6.1,1998-09-04,2017-12-14,1B0B01E06BEE90D076E82B06F416A8DC,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Memos to Feldstein\NYC Schedule Feldstein.DOC",11.3,1998-09-04,2017-12-14,C18C180438082C51FF613458B604CDD3,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Moscow Memos\Minister's Car Memo.DOC",5.6,1998-09-04,2017-12-14,F6B749399DF630D9C953C1023EB52763,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Moscow Memos\US Business in Russia\Dallas Crew Memo.DOC",6.1,1998-09-04,2017-12-14,9586FE1B4085F3772264731C3EA06C26,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Moscow Memos\US Business in Russia\Moscow Memo re U.S.DOC",5.6,1998-09-04,2017-12-14,2E9D7948A1BA22D8D1C3F06BEC2C49FC,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Moscow Memos\US Business in Russia\Siberia = Oil Case.DOC",10.8,1998-09-04,2017-12-14,7A2AEB22C6B1E51B9D586161AC6D7399,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Other Notes CNN folks\Legal Memo Fla UC cam.DOC",6.1,1998-09-04,2017-12-14,964341FE2C0674965425A3CE2A304F0E,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Other Notes CNN folks\MacKenzie memo.DOC",10.2,1998-09-04,2017-12-14,38350C61C1E87ACF986EE34AE7E4AC61,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Other Notes CNN folks\PamAmos and Moscow.DOC",6.1,1998-09-04,2017-12-14,67FB1186897194FD84304AEBB9A65601,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Other Notes CNN folks\Screening Note Korataev.DOC",6.1,1998-09-04,2017-12-14,2837C7DE605981B06BFC70AA2D23533C,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Other Notes CNN folks\Travel NYC SUs.DOC",5.6,1998-09-04,2017-12-14,47DA42A7DD81AFE6FECC4D0738087F04,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Other Notes CNN folks\Travel Schedule.DOC",5.1,1998-09-04,2017-12-14,9F4D0DBE7D4E7CEE2678B331D902F4AA,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Other Notes CNN folks\Update Memo June 94.DOC",10.2,1998-09-04,2017-12-14,A776185B6C7023F730A46239525A0DB5,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Spooks in Moscow\CIA KGB Summary Files.DOC",10.8,1998-09-04,2017-12-14,D0D10ABFAC4AC092C9CBA0795DE73509,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Spooks in Moscow\Docks Diversion Note.DOC",5.1,1998-09-04,2017-12-14,D2D4F9E148A0FEEC58DA0DDB06967778,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Swedish TV\Memo to CNNI.DOC",5.6,1998-09-04,2017-12-14,2F387244DED79B293FCBBA9C5851A44A,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Swedish TV\Swedish TV CNNI.DOC",10.8,1998-09-04,2017-12-14,6E50F164DC59DDC4B626E83D41042EE7,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Swedish TV\Swedish TV Fax.DOC",6.1,1998-09-04,2017-12-14,1C16F204797E4E0C53A5F17C02044F31,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Swedish TV\Swedish TV Memo.DOC",10.8,1998-09-04,2017-12-14,CA32A101D85D2F7707DE3BB0828D67A8,
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Various Old Stuff\Russian Chase Note.DOC",5.6,1998-09-04,2017-12-14,D353F1DFF783CB44703DC2CDBBE7F618,
