FITS_File_Path,FITS_Format_Name,FITS_Format_Version,FITS_PUID,FITS_Identifying_Tool(s),FITS_Multiple_IDs,FITS_Date_Last_Modified,FITS_Size_KB,FITS_MD5,FITS_Creating_Application,FITS_Valid,FITS_Well-Formed,FITS_Status_Message,NARA_Format Name,NARA_File Extension(s),NARA_PRONOM URL,NARA_Risk Level,NARA_Proposed Preservation Plan,NARA_Match_Type,Technical_Appraisal,Other_Risk
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1993\AIR = BANK SECRETS\Bank Secrets = Fed Agencies\Loss in Louisville.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,17.92,26c139c0089ac7ebaeb9fbc5e7012a49,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\usb-001\Magazines '94-'97\Mag = WILD WILD EAST\Anchor Leads Memos\Lou Waters memo.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,e68d61c8ea8dd7621d6d60646f8a3042,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\usb-001\Magazines '94-'97\Mag = WILD WILD EAST\Anchor Leads Memos\Lou Waters memo.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,e68d61c8ea8dd7621d6d60646f8a3042,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = Sheriff\Ltr # 2 = Walsh Atty  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2261-09-09,20.48,c057610c1e60ba186b8d9fc6fefd5761,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = Sheriff\Ltr # 2 = Walsh Atty  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2261-09-09,20.48,c057610c1e60ba186b8d9fc6fefd5761,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Ltr #2 = CBC Video  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2264-01-08,28.672,7ede5028d7c25b35e6d93d87de8329ed,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Ltr #2 = CBC Video  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2264-01-08,28.672,7ede5028d7c25b35e6d93d87de8329ed,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Ltr = AMA  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,54.784,4ae84ba8ff328cfed7862004da34acc1,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Ltr = AMA  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,54.784,4ae84ba8ff328cfed7862004da34acc1,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Ltr = CBC Video  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2263-10-30,34.816,16b7f208c458c010752e08323e8a62e9,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Ltr = CBC Video  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2263-10-30,34.816,16b7f208c458c010752e08323e8a62e9,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Ltr = CBC, 5th Estate  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2263-05-12,13.312,21e628fb7623e8065d61f1d8f939f7d0,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Ltr = CBC, 5th Estate  .doc",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2263-05-12,13.312,21e628fb7623e8065d61f1d8f939f7d0,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Ltr = Dallas Trustee  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2259-03-15,17.408,adda0559fb76076fbcca6d54af2f1233,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Ltr = Dallas Trustee  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2259-03-15,17.408,adda0559fb76076fbcca6d54af2f1233,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = Master File\Ltr = Dr. Henderson  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2263-10-29,35.84,ac9f23fa389988728caa9b8c8df21023,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Blood = Master File\Ltr = Dr. Henderson  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2263-10-29,35.84,ac9f23fa389988728caa9b8c8df21023,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Ltr = Dr. Tenenbein .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2257-08-12,13.312,4e005c8df02ae13655d5a3ddc7e0cbb8,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Ltr = Dr. Tenenbein .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2257-08-12,13.312,4e005c8df02ae13655d5a3ddc7e0cbb8,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Ltr = Dr. Walsh  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2259-06-24,28.672,492651c72a16bfbdc1035ece51d83b5d,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Ltr = Dr. Walsh  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2259-06-24,28.672,492651c72a16bfbdc1035ece51d83b5d,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Memos = FDA\Ltr = Galster Files  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2263-07-22,17.92,e095d32edf8956f24b84b5a57bf1c156,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Memos = FDA\Ltr = Galster Files  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2263-07-22,17.92,e095d32edf8956f24b84b5a57bf1c156,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Ltr = Gary Walsh .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2259-03-05,18.944,695a7bf91bbf2dd97155d618708d0856,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Ltr = Gary Walsh .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2259-03-05,18.944,695a7bf91bbf2dd97155d618708d0856,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = Sheriff\Ltr = Guards' Atty  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2261-03-15,19.456,d45167b552f2629c80568219c28d5d01,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = Sheriff\Ltr = Guards' Atty  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2261-03-15,19.456,d45167b552f2629c80568219c28d5d01,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = Sheriff\Ltr = Guards' Atty #2  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2261-06-10,26.112,6004d861eec3ff5f179c882fa647e09f,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = Sheriff\Ltr = Guards' Atty #2  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2261-06-10,26.112,6004d861eec3ff5f179c882fa647e09f,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Legal = Blood\Ltr = Hecht Atty  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2263-10-22,15.872,e15469c1bbb41d1562ee1d355144af44,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Legal = Blood\Ltr = Hecht Atty  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2263-10-22,15.872,e15469c1bbb41d1562ee1d355144af44,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\I-75 5-Dead = Tennessee\Victims' Family\Ltr = Jean Smith  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-03-29,27.136,ba69efb6b64bb9afbefb8f4119a7c976,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\I-75 5-Dead = Tennessee\Victims' Family\Ltr = Jean Smith  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,False,2258-03-29,27.136,ba69efb6b64bb9afbefb8f4119a7c976,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = Sheriff\Ltr = M.E.'s Atty  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2261-03-15,13.824,bf4cc3d3fa8ee9e83cc9ca83d91cad66,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = Sheriff\Ltr = M.E.'s Atty  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2261-03-15,13.824,bf4cc3d3fa8ee9e83cc9ca83d91cad66,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Interview Requests\Ltr = Melendez' Lawyer.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.24,fa6edc4734a05d1adb92c5f62817f350,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Interview Requests\Ltr = Melendez' Lawyer.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.24,fa6edc4734a05d1adb92c5f62817f350,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Ltr = Mike Wallace  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,10.24,aff0203048ba608c4cf7779161c93111,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
